Documento,Placeholder,Linha,Contexto,Severidade,Status,Preenchido Com,Data
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],455,- [ ] Verify application can connect,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],456,- [ ] Run data integrity checks,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],457,- [ ] Confirm no data loss,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],467,1. [ ] **IMMEDIATE (First 5 minutes):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],468,- [ ] Page all L3/L4 staff + Legal,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],469,- [ ] Isolate affected system (disable API endpoint if needed),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],470,- [ ] Revoke compromised credentials,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],471,- [ ] Enable CloudLogging (if not already),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],472,- [ ] Preserve evidence (don't delete logs),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],474,2. [ ] **Investigation (First 30 minutes):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],475,- [ ] Determine scope of breach,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],481,- [ ] Identify root cause,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],486,- [ ] Assess severity under LGPD/GDPR,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],491,3. [ ] **Notification (First 1-2 hours):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],492,- [ ] Notify Legal counsel (email + phone),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],493,- [ ] Notify Compliance/DPO,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],494,- [ ] Notify Insurance company (cyber liability claim),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],495,- [ ] Prepare breach notification letter (legal template),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],496,- [ ] Get approval from Legal before sending to users,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],498,4. [ ] **User notification (First 24-72 hours):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],499,- [ ] Identify affected users (database query),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],500,- [ ] Send breach notification email (see template in Section 3.5),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],501,- [ ] Offer credit monitoring (if applicable),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],502,- [ ] Provide guidance on password reset,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],503,- [ ] Update Privacy Policy/Terms (disclose breach),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],505,5. [ ] **Remediation (Next 7 days):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],506,- [ ] Patch root cause vulnerability,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],507,- [ ] Rotate all credentials + API keys,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],508,- [ ] Reset passwords for all users (or MFA reset),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],509,- [ ] Add monitoring/alerting to prevent recurrence,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],510,- [ ] Update security controls,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],512,6. [ ] **Post-breach (Ongoing):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],513,"- [ ] File regulatory report (ANPD for LGPD, relevant DPA for GDPR)",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],514,- [ ] Conduct internal audit to find other vulnerabilities,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],515,- [ ] Update incident response plan based on lessons learned,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],516,- [ ] Schedule post-mortem meeting (within 1 week),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],526,1. [ ] **IMMEDIATE (First 2 minutes):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],527,- [ ] **ISOLATE:** Disconnect affected server from network,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],532,- [ ] **ALERT:** Page entire team + Legal + Cybersecurity insurance,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],533,- [ ] **PRESERVE:** Take snapshot of disk (for forensics),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],535,2. [ ] **Investigation (First 30 minutes):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],536,- [ ] Do NOT pay ransom (likely ineffective + fund criminals),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],537,- [ ] Identify how ransomware entered,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],542,- [ ] Assess impact,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],547,- [ ] Contact FBI/Law Enforcement (if significant impact),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],551,3. [ ] **Recovery (First 4-24 hours):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],552,- [ ] If unencrypted backup available:,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],553,- [ ] Restore from backup to new infrastructure,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],554,- [ ] Verify data integrity,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],555,- [ ] Deploy with updated security controls,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],557,- [ ] If no backup:,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],558,- [ ] Consult with cybersecurity forensics firm,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],559,- [ ] Determine if decryption key available,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],560,- [ ] Plan data recovery process (may be complex),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],562,4. [ ] **Notification (First 24-48 hours):**,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],563,- [ ] Notify users of data breach (if PII encrypted),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],564,- [ ] Regulatory notification (LGPD/GDPR),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],565,- [ ] Update status page (be honest about situation),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],574,- [ ] Root cause identified and documented,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],575,- [ ] Mitigation deployed and verified,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],576,- [ ] All systems back to normal state,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],577,- [ ] No customer-facing impact for >30 min,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],578,- [ ] All alerts cleared,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],579,- [ ] Incident Commander declares closure,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[start time],593,- **Duration:** [start time] - [end time] UTC ([X minutes]),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[end time],593,- **Duration:** [start time] - [end time] UTC ([X minutes]),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[X minutes],593,- **Duration:** [start time] - [end time] UTC ([X minutes]),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[number],595,- **Affected users:** [number],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[brief description],596,- **Root cause:** [brief description],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[HH:MM],599,- **[HH:MM]** - Alert triggered,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[HH:MM],600,- **[HH:MM]** - Team paged,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[HH:MM],601,- **[HH:MM]** - Root cause identified,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[HH:MM],602,- **[HH:MM]** - Mitigation deployed,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[HH:MM],603,- **[HH:MM]** - Service recovered,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[HH:MM],604,- **[HH:MM]** - All-clear given,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[Detailed technical explanation of what went wrong],607,[Detailed technical explanation of what went wrong],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[description],610,- Factor 1: [description],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[description],611,- Factor 2: [description],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,"[who, what, when]",614,"- Action 1: [who, what, when]",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,"[who, what, when]",615,"- Action 2: [who, what, when]",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[specific action/process],618,- Positive 1: [specific action/process],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[specific action/process],619,- Positive 2: [specific action/process],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[specific area for enhancement],622,- Improvement 1: [specific area for enhancement],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[specific area for enhancement],623,- Improvement 2: [specific area for enhancement],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[Action 1],628,| [Action 1] | [Name] | [Date] | P0 |,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[Action 2],629,| [Action 2] | [Name] | [Date] | P1 |,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[X],640,- Total incidents: [X],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[X],641,"- By severity: P1: [X], P2: [X], P3: [X], P4: [X]",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[X],641,"- By severity: P1: [X], P2: [X], P3: [X], P4: [X]",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[X],641,"- By severity: P1: [X], P2: [X], P3: [X], P4: [X]",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[X],641,"- By severity: P1: [X], P2: [X], P3: [X], P4: [X]",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[X min],642,- Mean time to detect (MTTD): [X min],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[X min],643,- Mean time to mitigate (MTTM): [X min],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[X min],644,- Mean time to recovery (MTTR): [X min],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[% of repeat incidents],645,- Recurrence rate: [% of repeat incidents],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[% of incidents],646,- Customer-facing impact: [% of incidents],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],665,- [ ] All team members trained: [date],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],666,- [ ] Annual refresher scheduled: [date],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],667,- [ ] Tabletop exercise: [scheduled date],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[scheduled date],667,- [ ] Tabletop exercise: [scheduled date],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],668,"- [ ] Last tabletop drill: [date, result]",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,"[date, result]",668,"- [ ] Last tabletop drill: [date, result]",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],671,- [ ] Watched incident response video: [link],🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],672,- [ ] Read this playbook in full,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],673,- [ ] Knows their role + responsibilities,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],674,- [ ] Knows escalation procedure,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],675,- [ ] Can access war room (Slack + Zoom),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[ ],676,"- [ ] Can access incident tools (Jira, PagerDuty, etc.)",🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[PagerDuty Incident Response Best Practices],682,- [PagerDuty Incident Response Best Practices](https://www.pagerduty.com/),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[NIST Incident Response Guide],683,- [NIST Incident Response Guide](https://csrc.nist.gov/publications/detail/sp/80,🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[AWS Security Incident Response],684,- [AWS Security Incident Response](https://aws.amazon.com/blogs/security/),🟢 MÉDIO,⏳ Pendente,,
INCIDENT_RESPONSE_PLAYBOOK.md,[GCP Security Best Practices],685,- [GCP Security Best Practices](https://cloud.google.com/security/best-practices,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],126,- [ ] Check which endpoint is slow (filter logs),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],127,- [ ] Check database query performance (CloudSQL metrics),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],128,- [ ] Increase Cloud Run instances if CPU high (>70%),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],129,- [ ] Kill long-running queries if needed,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],130,- [ ] Restart Cloud Run if memory high (>80%),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],155,- [ ] Check Cloud Run logs for 500 errors,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],156,- [ ] Check database connectivity (test connection),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],157,- [ ] Check Cloud SQL slow query log,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],158,- [ ] Rollback recent deployment if time-correlated,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],159,- [ ] Page incident commander if sustained >5 min,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],181,- [ ] Check top 10 queries consuming CPU,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],182,- [ ] Kill long-running queries if blocking,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],183,- [ ] Check for missing indexes (EXPLAIN ANALYZE),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],184,- [ ] Consider upgrading instance class if sustained,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],202,- [ ] Check disk usage breakdown (logs vs data),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],203,- [ ] Archive old logs if CloudLogging taking space,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],204,- [ ] Expand disk if permanent,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],205,- [ ] Vacuum database if unused space,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],223,- [ ] Check backup logs in Cloud SQL console,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],224,- [ ] Check available disk space,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],225,- [ ] Check network connectivity to Cloud Storage,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],226,- [ ] Manually trigger backup if needed,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],227,- [ ] Update backup schedule if permanently changed,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,"[""10.8.0.0/28""]",238,"Filter: source_ip NOT IN [""10.8.0.0/28""] (VPC Connector)",🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],250,- [ ] Verify source IP (should only be VPC Connector),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],251,- [ ] Check if public IP enabled (should be no),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],252,- [ ] Review recent database access logs,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],253,- [ ] Revoke credentials if compromised,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],254,- [ ] Escalate to incident response if unauthorized,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],273,- [ ] Check logs for source IP,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],274,- [ ] Is it automated attack? (check User-Agent),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],275,- [ ] Implement rate limiting if needed,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],276,- [ ] Alert user if their account (email notification),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],277,- [ ] Reset password as precaution,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],297,- [ ] Increase memory allocation (512MB → 1024MB),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],298,- [ ] Check for memory leak in code (Cloud Trace),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],299,- [ ] Increase max instances (autoscaling may not keep up),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],300,- [ ] Investigate if traffic spike or sustained,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],316,- [ ] Google handles auto-renewal (no action needed),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],317,- [ ] Verify renewal succeeded (check GCP console),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],318,- [ ] Monitor certificate validity (before expiry),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[number],499,- Phone: [number],🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],507,- [ ] Monitor alerts in PagerDuty (24/7),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],508,- [ ] Respond to P1/P2 alerts within 15 min,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],509,- [ ] Update status page every 15 min during incident,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],510,- [ ] Page incident commander for P1 after 5 min,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],511,- [ ] Post post-mortem within 24h of incident,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],534,"- [ ] GCP Cloud Console (Monitoring, Logging, Cloud Run, CloudSQL)",🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[app/method],536,- MFA: [app/method],🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],538,- [ ] PagerDuty (incident management),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],542,- [ ] Slack (team communication),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],546,"- [ ] GitHub (source code, runbooks)",🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[configured],548,- SSH key: [configured],🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],550,- [ ] Jira (ticket tracking),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],554,- [ ] Cloud SQL Console,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],559,- [ ] Verify all access working,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],560,- [ ] Download runbooks locally,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],561,- [ ] Add contacts to phone,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],562,- [ ] Test PagerDuty alert (silence after test),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],570,- [ ] All engineers trained on monitoring stack: [date],🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],571,- [ ] Annual refresher scheduled: [date],🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],572,- [ ] New team member onboarding: [time ~2h],🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[time ~2h],572,- [ ] New team member onboarding: [time ~2h],🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],573,"- [ ] Last tabletop drill: [date, result]",🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,"[date, result]",573,"- [ ] Last tabletop drill: [date, result]",🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],576,1. [ ] Watch [Monitoring Overview Video] (~20 min),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[Monitoring Overview Video],576,1. [ ] Watch [Monitoring Overview Video] (~20 min),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],577,2. [ ] Read this runbook (~40 min),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],578,3. [ ] Tour Cloud Monitoring dashboards (~30 min),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],579,4. [ ] Walk through sample incident (~30 min),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],580,"5. [ ] Shadow on-call rotation (1 week, follow along)",🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],581,6. [ ] Be on-call with backup (1 week),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],582,7. [ ] Full on-call rotation begins,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],589,1. [ ] Identify noisy alerts (>5 false positives in quarter),🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],590,2. [ ] Adjust thresholds based on historical data,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],591,3. [ ] Remove unnecessary alerts,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],592,4. [ ] Add new alerts based on incident retrospectives,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],593,5. [ ] Update runbooks based on new findings,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],605,- [ ] Review dashboard for outdated panels,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],606,- [ ] Add new metrics based on feature launches,🟢 MÉDIO,⏳ Pendente,,
MONITORING_ALERTING_RUNBOOK.md,[ ],607,- [ ] Fix broken data sources,🟢 MÉDIO,⏳ Pendente,,
